Request ID,Group,Request Mode,Department,Subject,Created Time,Completed Time,Reason for Request,Last Update Time,Resolved Time
2147,CBS,Web Form,Not Assigned,USER RIGHT,4/22/2015 13:31,4/22/2015 13:59,Not Assigned,4/22/2015 13:59,4/22/2015 13:59
6161,IT Support,Web Form,Not Assigned,K-PRINTER USER RIGHT,9/2/2015 9:14,9/5/2015 9:38,Not Assigned,9/2/2015 12:48,9/5/2015 9:38
6015,IT Support,Web Form,Not Assigned,CTS SCANNER IS NOT WORKING,8/27/2015 14:38,10/5/2015 10:16,Not Assigned,8/28/2015 14:42,10/5/2015 10:16
7412,System and Database Administration,Web Form,Not Assigned,Archive folder missing,10/21/2015 15:31,Not Assigned,Not Assigned,10/21/2015 17:05,Not Assigned
3023,Not Assigned,Web Form,Not Assigned,LIBYA ATM OFFLINE,5/16/2015 9:43,5/19/2015 9:20,Not Assigned,5/19/2015 9:21,5/19/2015 9:20
6224,IT Support,Web Form,Not Assigned,USER LOCKED,9/4/2015 10:39,9/4/2015 10:59,Not Assigned,Not Assigned,9/4/2015 10:59
7053,IT Support,Web Form,Not Assigned,I CAN NOT VIEW ONE CASE FOR ARUSHA BRANCH IN SYBRIN,10/6/2015 17:27,10/19/2015 16:18,Not Assigned,10/7/2015 17:28,10/19/2015 16:18
7106,CBS,Web Form,Not Assigned,HOVERING CANCELLATION,10/8/2015 10:40,Not Assigned,Not Assigned,10/8/2015 12:38,Not Assigned
1249,CBS,Web Form,Not Assigned,KINDLY UNLOCK USER NELSONK ON WORKFLOW,3/26/2015 11:37,3/27/2015 11:22,Not Assigned,3/27/2015 11:21,3/27/2015 11:22
6802,CBS,Web Form,Not Assigned,RE USER RIGHTS FOR FDR (CBS),9/28/2015 11:24,9/28/2015 11:57,Not Assigned,9/28/2015 11:56,9/28/2015 11:57
6342,IT Support,Web Form,Not Assigned,token not working,9/10/2015 9:24,9/18/2015 14:26,Not Assigned,9/11/2015 9:25,9/18/2015 14:26
5421,IT Support,Web Form,Not Assigned,Problem with email,8/10/2015 10:52,8/26/2015 9:02,Not Assigned,8/14/2015 19:09,8/26/2015 9:02
5425,CBS,Web Form,Not Assigned,RE: REMOVE USER RIGHTS AS CHIEF CASHIER DAUDM,8/10/2015 11:06,8/10/2015 11:23,Not Assigned,8/10/2015 11:23,8/10/2015 11:23
2679,Not Assigned,Web Form,Human Resources Department,CONNECTION TO SKYPE,5/6/2015 11:08,5/12/2015 14:21,Not Assigned,5/12/2015 14:22,5/12/2015 14:21
6703,CBS,Web Form,Not Assigned,ADDITIONAL RIGHTS,9/23/2015 11:40,9/23/2015 12:40,Not Assigned,9/23/2015 12:38,9/23/2015 12:40
3598,IT Support,Web Form,Not Assigned,ATM's CASSETTES,6/4/2015 9:46,6/9/2015 17:10,Not Assigned,6/9/2015 17:10,6/9/2015 17:10
331,IT Support,Web Form,Not Assigned,NEW USER IN COMPUTER,2/25/2015 19:52,2/26/2015 9:20,Not Assigned,2/26/2015 9:20,2/26/2015 9:20
1443,IT Support,Not Assigned,Administration Department,RESET PASSWORD,4/1/2015 8:51,4/2/2015 13:52,Not Assigned,4/1/2015 14:51,4/2/2015 13:52
6859,CBS,Web Form,Not Assigned,USER UNBLOCK & RESET PASSWORD,9/29/2015 14:37,9/29/2015 15:00,Not Assigned,9/29/2015 14:59,9/29/2015 15:00
7323,CBS,Web Form,Not Assigned,unblocking and reset password - zaujia Sempule,10/19/2015 10:29,10/19/2015 10:52,Not Assigned,10/19/2015 10:33,10/19/2015 10:52
7324,CBS,Web Form,Not Assigned,CBS USER RIGHTS - JACQUELINE MBURA,10/19/2015 11:01,10/19/2015 12:31,Not Assigned,10/19/2015 12:31,10/19/2015 12:31
7420,Network,Web Form,Not Assigned,UPS ISSUE AT MWANAKWEREKWE EXTENSION,10/21/2015 17:26,Not Assigned,Not Assigned,10/22/2015 10:13,Not Assigned
7440,CBS,Web Form,Not Assigned,CBS/ WORKFLOW/CTS- USER RIGHTS RAPHAEL NGALAMBE,10/22/2015 11:02,10/22/2015 11:31,Not Assigned,10/22/2015 11:31,10/22/2015 11:31
7786,CBS,Web Form,Not Assigned,RE: RESET PASSWORD,11/7/2015 10:33,11/9/2015 8:29,Not Assigned,11/9/2015 8:29,11/9/2015 8:29
7512,CBS,Web Form,Not Assigned,CBS AND WFS REMMITANCE RIGHTS THOMASB,10/26/2015 10:20,10/26/2015 10:49,Not Assigned,10/26/2015 10:49,10/26/2015 10:49
7503,CBS,Web Form,Not Assigned,UNLOCK USER,10/26/2015 9:04,10/26/2015 9:07,Not Assigned,10/26/2015 9:07,10/26/2015 9:07
7502,CBS,Web Form,Not Assigned,CTS/WORKFLOW USER LOCK,10/26/2015 8:55,10/26/2015 8:58,Not Assigned,10/26/2015 8:58,10/26/2015 8:58
7301,CBS,Web Form,Not Assigned,CHEQBOOK GL ISSUED,10/16/2015 16:08,10/16/2015 17:34,Not Assigned,10/16/2015 16:24,10/16/2015 17:34
7676,CBS,Web Form,Not Assigned,PASSWORD RESET IN CBS,11/3/2015 9:50,11/3/2015 10:15,Not Assigned,11/3/2015 10:15,11/3/2015 10:15
7670,IT Support,Web Form,Not Assigned,RESET ACTIVE DIRECTORY PASSWORD FOR OPMUBUNGO,11/3/2015 8:59,11/3/2015 10:16,Not Assigned,11/3/2015 9:08,11/3/2015 10:16
7672,CBS,Web Form,Not Assigned,unblock SYBRIN CLIENT USER ID CLARAG,11/3/2015 9:23,11/3/2015 9:33,Not Assigned,11/3/2015 9:33,11/3/2015 9:33
840,CBS,Web Form,Not Assigned,unlock CBS rights,3/16/2015 10:55,3/16/2015 11:07,Not Assigned,3/16/2015 11:07,3/16/2015 11:07
6951,IT Support,Web Form,Not Assigned,MESSEGE NOT SENT,10/2/2015 12:08,10/2/2015 18:17,Not Assigned,Not Assigned,10/2/2015 18:17
6439,CBS,Web Form,Not Assigned,opm rights,9/14/2015 17:40,9/14/2015 18:01,Not Assigned,9/14/2015 17:45,9/14/2015 18:01
6309,CBS,Web Form,Not Assigned,RESET SYBRIN 8 PASSWORD,9/9/2015 9:16,9/9/2015 9:28,Not Assigned,Not Assigned,9/9/2015 9:28
6925,IT Support,Web Form,Not Assigned,EXTERNAL MAIL RECEIVING.,10/1/2015 12:05,10/1/2015 13:12,Not Assigned,Not Assigned,10/1/2015 13:12
6643,CBS,Web Form,INTERNATIONAL BANKING DIVISION,Sybrin User ID -MILLESAW,9/21/2015 15:37,9/21/2015 15:55,Not Assigned,9/21/2015 15:53,9/21/2015 15:55
2915,IT Support,Web Form,Not Assigned,system down,5/13/2015 8:50,5/13/2015 11:30,Not Assigned,5/13/2015 11:30,5/13/2015 11:30
2883,Network,Web Form,Administration Department,said mtoro's computer is not working,5/12/2015 11:52,5/15/2015 19:55,Not Assigned,5/12/2015 12:38,5/15/2015 19:55
4728,CBS,Web Form,Not Assigned,user rights,7/14/2015 9:15,7/14/2015 10:44,Not Assigned,7/14/2015 10:43,7/14/2015 10:44
3015,IT Support,Web Form,Not Assigned,unlock request for Salome Pima,5/15/2015 16:32,5/15/2015 16:57,Not Assigned,5/15/2015 16:57,5/15/2015 16:57
7830,Network,Web Form,Not Assigned,extension 3121,11/9/2015 15:35,Not Assigned,Not Assigned,11/12/2015 15:38,Not Assigned
6368,IT Support,Web Form,Not Assigned,UNLOCK DESKTOP PASSWORD,9/10/2015 15:41,9/10/2015 16:01,Not Assigned,Not Assigned,9/10/2015 16:01
4490,CBS,Web Form,Not Assigned,RESETT SYBRIN PASSWORD,7/6/2015 8:41,7/6/2015 10:31,Not Assigned,7/6/2015 10:31,7/6/2015 10:31
2405,CBS,Web Form,Not Assigned,REQUEST  FOR  CHIEF  CASHIER  RIGHTS,4/29/2015 9:58,4/29/2015 10:30,Not Assigned,4/29/2015 10:25,4/29/2015 10:30
2994,IT Support,Web Form,Not Assigned,ROGER'S PC SLOW AND IT IS GIVING ERROR,5/15/2015 10:58,5/18/2015 15:18,Not Assigned,5/15/2015 15:52,5/18/2015 15:18
4627,IT Support,Not Assigned,CBS (Implementation Team) Department,INSTALLATION OF LOAN FLO,7/9/2015 11:40,7/9/2015 12:05,Not Assigned,7/9/2015 12:05,7/9/2015 12:05
5900,IT Support,Web Form,Not Assigned,FOOTAGE FOR BARAKA,8/24/2015 12:49,8/26/2015 16:57,Not Assigned,8/26/2015 16:56,8/26/2015 16:57
4030,CBS,Web Form,Not Assigned,please reset password for SAFINAM,6/18/2015 11:41,6/18/2015 12:30,Not Assigned,6/18/2015 11:50,6/18/2015 12:30
3878,CBS,Web Form,Not Assigned,transfer of rights,6/12/2015 18:55,6/15/2015 8:57,Not Assigned,6/15/2015 8:57,6/15/2015 8:57
684,CBS,Web Form,Not Assigned,ENABLE CHIEF CASHIERS RIGHTS,3/9/2015 17:11,3/9/2015 18:41,Not Assigned,3/9/2015 18:41,3/9/2015 18:41
282,CBS,Not Assigned,Not Assigned,PASSWORD RESET,2/24/2015 15:19,2/24/2015 15:20,Not Assigned,Not Assigned,2/24/2015 15:20
37,System and Database Administration,Web Form,Not Assigned,cstemeke@exibank-tz.com,2/17/2015 16:11,2/20/2015 18:22,Not Assigned,2/20/2015 18:22,2/20/2015 18:22
6556,CBS,Web Form,Not Assigned,ENABLE CUSTOMER SERVICE RIGHTS- HUSSEIN KITWANA,9/17/2015 13:27,9/17/2015 16:55,Not Assigned,9/17/2015 14:24,9/17/2015 16:55
6631,IT Support,Web Form,Not Assigned,USER RIGHTS ISSUE,9/21/2015 12:14,9/25/2015 9:35,Not Assigned,9/22/2015 12:19,9/25/2015 9:35
2509,IT Support,Web Form,Not Assigned,NO NETWORK ACCESS IN PDO COMPUTERS,5/4/2015 9:06,5/5/2015 9:53,Not Assigned,5/5/2015 9:53,5/5/2015 9:53
6975,CBS,Web Form,Not Assigned,unblock user evangelista,10/3/2015 11:05,10/5/2015 8:31,Not Assigned,10/5/2015 8:31,10/5/2015 8:31
7056,CBS,Web Form,Not Assigned,RESET PASSWORD,10/6/2015 18:43,10/6/2015 18:51,Not Assigned,10/6/2015 18:51,10/6/2015 18:51
6196,CBS,Web Form,Not Assigned,unblock cts user evangelista,9/3/2015 10:27,9/3/2015 10:56,Not Assigned,9/3/2015 10:56,9/3/2015 10:56
363,IT Support,Web Form,Not Assigned,QUEUE MANAGEMENT SYSTEM PROBLEM,2/27/2015 9:21,3/6/2015 13:31,Not Assigned,2/27/2015 17:20,3/6/2015 13:31
2926,CBS,Web Form,Not Assigned,unlock sybrin id,5/13/2015 9:52,5/13/2015 10:09,Not Assigned,5/13/2015 10:07,5/13/2015 10:09
5966,IT Support,Web Form,Reconciliation Department,PC DOES NOT WORK,8/26/2015 11:59,8/26/2015 17:11,Not Assigned,8/26/2015 17:11,8/26/2015 17:11
7392,IT Support,Web Form,"Planning, Development and Operation Department",SCANNER,10/20/2015 16:27,10/20/2015 16:33,Not Assigned,Not Assigned,10/20/2015 16:33
7393,Network,Web Form,Not Assigned,REQUEST FOR DESK PHONE,10/20/2015 16:28,10/20/2015 16:57,Not Assigned,Not Assigned,10/20/2015 16:57
7407,CBS,Web Form,Not Assigned,UNLOCK USER SABBYW,10/21/2015 14:20,10/21/2015 14:59,Not Assigned,10/21/2015 15:36,10/21/2015 14:59
7308,CBS,Web Form,Not Assigned,unlock user,10/19/2015 8:43,10/19/2015 9:38,Not Assigned,10/19/2015 9:38,10/19/2015 9:38
7195,IT Support,Web Form,Not Assigned,reset password,10/12/2015 14:17,10/12/2015 17:16,Not Assigned,Not Assigned,10/12/2015 17:16
7040,CBS,Web Form,Not Assigned,UNLOCK USER AND PASSWORD RESET,10/6/2015 10:44,10/6/2015 11:23,Not Assigned,10/6/2015 11:23,10/6/2015 11:23
473,IT Support,Web Form,Not Assigned,Unable to login into PC using AD credentials,3/3/2015 14:49,3/6/2015 12:30,Not Assigned,Not Assigned,3/6/2015 12:30
1336,IT Support,Web Form,Not Assigned,UNLOCK  USER  DEBORAHM,3/30/2015 8:38,3/30/2015 10:13,Not Assigned,3/30/2015 10:13,3/30/2015 10:13
7130,CBS,Web Form,Not Assigned,UN LOCK USER POLYCTEM,10/8/2015 15:34,10/8/2015 15:54,Not Assigned,10/8/2015 15:54,10/8/2015 15:54
1624,CBS,Web Form,Retail Department,Bimal Loan error,4/8/2015 15:12,Not Assigned,Not Assigned,4/8/2015 15:25,Not Assigned
4499,IT Support,Web Form,Not Assigned,reset password,7/6/2015 10:15,7/6/2015 13:40,Not Assigned,7/6/2015 11:27,7/6/2015 13:40
7678,CBS,Web Form,Not Assigned,CBS USER LOCKED,11/3/2015 10:09,11/3/2015 10:13,Not Assigned,11/3/2015 10:54,11/3/2015 10:13
5408,IT Support,Web Form,Not Assigned,SMART STATEMENTS-User ID : 900852451,8/10/2015 9:43,8/11/2015 14:21,Not Assigned,8/11/2015 14:21,8/11/2015 14:21
5918,IT Support,Web Form,Not Assigned,ASSIST ME  TO OPEN THE CASE MUMBERS IN SYBRIN,8/25/2015 9:42,8/25/2015 10:00,Not Assigned,Not Assigned,8/25/2015 10:00
6701,CBS,Web Form,Not Assigned,USER RIGHTS FOR AHMEDA,9/23/2015 11:04,9/23/2015 11:20,Not Assigned,9/23/2015 11:19,9/23/2015 11:20
4471,CBS,Web Form,Credit Administration Department,loan for NURU MTUMWA RAJABU Base no. 822391,7/3/2015 15:16,7/3/2015 15:42,Not Assigned,7/3/2015 15:42,7/3/2015 15:42
7923,CBS,Web Form,Not Assigned,REQUEST   FOR   USER RIGHTS  CBS   AND WORKFLOW AND   SYBRIN- ELIACHI SARIA,11/12/2015 8:55,11/12/2015 9:38,Not Assigned,11/12/2015 9:38,11/12/2015 9:38
7930,CBS,Web Form,Not Assigned,user right,11/12/2015 9:33,11/12/2015 10:27,Not Assigned,11/12/2015 9:51,11/12/2015 10:27
7905,IT Support,Web Form,Not Assigned,RESET PC USER PASSWORD- HUSSEIN KITWANA,11/11/2015 12:24,11/11/2015 14:39,Not Assigned,11/11/2015 13:08,11/11/2015 14:39
7925,CBS,Web Form,Not Assigned,RE: UN BLOCK USER RIGHTS - OLIVIERR,11/12/2015 9:12,11/12/2015 9:18,Not Assigned,11/12/2015 9:17,11/12/2015 9:18
7929,CBS,Web Form,Not Assigned,REQUEST FOR GL OPENING PARAMETER-1840000310,11/12/2015 9:26,Not Assigned,Not Assigned,11/12/2015 9:29,Not Assigned
7914,IT Support,Web Form,Not Assigned,PC PASSWORD RESET,11/11/2015 15:11,11/11/2015 15:24,Not Assigned,Not Assigned,11/11/2015 15:24
7746,IT Support,Web Form,Not Assigned,user unlock,11/6/2015 9:33,11/6/2015 10:47,Not Assigned,Not Assigned,11/6/2015 10:47
7735,CBS,Web Form,Not Assigned,Password reset,11/4/2015 15:49,11/4/2015 16:11,Not Assigned,11/4/2015 16:10,11/4/2015 16:11
7727,CBS,Web Form,Not Assigned,ADDITIONAL USER RIGHTS,11/4/2015 10:59,11/4/2015 11:44,Not Assigned,11/4/2015 11:43,11/4/2015 11:44
7657,IT Support,Web Form,Not Assigned,RESET PWORD,11/2/2015 15:23,11/3/2015 17:35,Not Assigned,11/3/2015 15:24,11/3/2015 17:35
7699,CBS,Web Form,Not Assigned,UNLOCK CBS PASSWARD,11/3/2015 14:42,11/3/2015 17:38,Not Assigned,11/3/2015 17:38,11/3/2015 17:38
7658,CBS,Web Form,Clearing,RE; ACCESS FOR VIEWING MY ACCOUNTS,11/2/2015 15:31,11/2/2015 16:38,Not Assigned,11/2/2015 16:38,11/2/2015 16:38
7613,CBS,Web Form,Not Assigned,"opening GL 30000730,184000330",10/30/2015 8:50,10/30/2015 15:20,Not Assigned,10/30/2015 10:32,10/30/2015 15:20
7768,Exim Sybrin,Web Form,Not Assigned,WORKFLOW SYSTEM IS DOWN,11/6/2015 15:15,Not Assigned,Not Assigned,Not Assigned,Not Assigned
7793,IT Support,Web Form,Not Assigned,user unlock,11/9/2015 9:59,11/9/2015 10:00,Not Assigned,Not Assigned,11/9/2015 10:00
7789,CBS,Web Form,Not Assigned,RE;USER RIGHTS,11/9/2015 8:52,11/9/2015 9:03,Not Assigned,11/9/2015 10:03,11/9/2015 9:03
7751,CBS,Web Form,Not Assigned,cbs,11/6/2015 10:49,11/6/2015 10:57,Not Assigned,11/6/2015 11:38,11/6/2015 10:57
7635,CBS,Web Form,Not Assigned,PASSWORD RESET IN SYBRIN/WORKFLOW,11/2/2015 9:29,11/2/2015 9:40,Not Assigned,11/2/2015 9:40,11/2/2015 9:40
2779,Not Assigned,Web Form,Not Assigned,Unable to login into PC using AD credentials,5/8/2015 13:45,5/11/2015 9:36,Not Assigned,5/8/2015 14:33,5/11/2015 9:36
3230,CBS,Web Form,Not Assigned,un lock user philipm,5/22/2015 8:44,5/22/2015 8:52,Not Assigned,5/22/2015 8:52,5/22/2015 8:52
1758,CBS,Web Form,Not Assigned,UNBLOCK-USER MARGARET PHILIP,4/13/2015 11:55,4/13/2015 12:00,Not Assigned,4/13/2015 12:00,4/13/2015 12:00
2389,IT Support,Web Form,Not Assigned,UNBLOCK WINDOW PASSWORD,4/28/2015 15:35,4/28/2015 15:50,Not Assigned,4/28/2015 15:50,4/28/2015 15:50
312,Network,Web Form,Not Assigned,Network point required for Ubungo Archive DVR,2/25/2015 12:28,3/25/2015 10:47,Not Assigned,2/25/2015 19:06,3/25/2015 10:47
803,IT Support,Web Form,Risk Department,LAPTOP PROBLEMS,3/13/2015 17:22,4/9/2015 11:32,Not Assigned,4/9/2015 11:32,4/9/2015 11:32
349,CBS,Web Form,Not Assigned,Request Opening/Modification of Gl to allow posting of transaction per submitted  sheet,2/26/2015 12:18,2/27/2015 8:34,Not Assigned,2/26/2015 12:45,2/27/2015 8:34
118,CBS,Not Assigned,Not Assigned,GL OPENING,2/19/2015 13:00,2/19/2015 13:00,Not Assigned,Not Assigned,2/19/2015 13:00
1985,IT Support,Web Form,Not Assigned,barcode reader,4/17/2015 13:09,4/21/2015 12:08,Not Assigned,4/21/2015 12:08,4/21/2015 12:08
5948,CBS,Web Form,Not Assigned,REQUEST TO RESET-CTS & WORKFLOW USER ID,8/25/2015 17:33,8/25/2015 17:51,Not Assigned,8/25/2015 17:50,8/25/2015 17:51
6969,IT Support,Web Form,Reconciliation Department,FLEXCUBE INSTALLATION,10/2/2015 16:26,10/2/2015 17:31,Not Assigned,Not Assigned,10/2/2015 17:31
4565,IT Support,Web Form,Human Resources Department,Can't receive E-mails,7/8/2015 9:49,7/8/2015 11:37,Not Assigned,7/8/2015 10:26,7/8/2015 11:37
3139,CBS,Web Form,Not Assigned,cancellation of bankers heque,5/19/2015 16:30,5/19/2015 16:46,Not Assigned,5/19/2015 16:45,5/19/2015 16:46
6661,Network,Web Form,Not Assigned,LANDLINE FAILURE,9/22/2015 9:59,10/16/2015 15:04,Not Assigned,9/22/2015 11:18,10/16/2015 15:04
7822,IT Support,Web Form,Not Assigned,FAILURE TO SCAN- C/TOWER BACK OFFICE,11/9/2015 14:11,Not Assigned,Not Assigned,Not Assigned,Not Assigned
2100,CBS,Web Form,Not Assigned,CBS User Rights,4/21/2015 13:03,4/21/2015 15:51,Not Assigned,4/21/2015 16:09,4/21/2015 15:51
5136,IT Support,Web Form,Not Assigned,USER UNBLOCK IN PC ABMKARATU,7/30/2015 13:51,8/4/2015 9:46,Not Assigned,8/4/2015 9:46,8/4/2015 9:46
1349,IT Support,Web Form,Not Assigned,PC LOCKED,3/30/2015 9:16,3/31/2015 11:37,Not Assigned,3/30/2015 15:18,3/31/2015 11:37
2616,CBS,Web Form,Not Assigned,RE: CHANGING OF UPLOAD RIGHTS,5/5/2015 12:40,5/5/2015 12:56,Not Assigned,5/5/2015 12:56,5/5/2015 12:56
6064,CBS,Web Form,Finance,GL POSTING,8/31/2015 10:12,9/7/2015 13:02,Not Assigned,8/31/2015 17:44,9/7/2015 13:02
7380,Network,Web Form,Executive Management,Outgoing Calls,10/20/2015 12:05,10/20/2015 14:25,Not Assigned,Not Assigned,10/20/2015 14:25
6875,CBS,Web Form,Not Assigned,user right,9/30/2015 9:55,9/30/2015 11:14,Not Assigned,9/30/2015 11:14,9/30/2015 11:14
4305,CBS,Web Form,Reconciliation Department,cbs user locked,6/29/2015 11:49,6/29/2015 11:58,Not Assigned,6/29/2015 11:58,6/29/2015 11:58
6277,CBS,Not Assigned,CBS (Implementation Team) Department,Password Reset,9/8/2015 10:33,9/8/2015 10:38,Not Assigned,Not Assigned,9/8/2015 10:38
2626,Network,E-Mail,Executive Management,Wireless ID for guest not working,5/5/2015 13:26,5/5/2015 13:35,Not Assigned,Not Assigned,5/5/2015 13:28
539,CBS,Web Form,Not Assigned,to reset my password,3/5/2015 8:57,3/5/2015 9:09,Not Assigned,3/5/2015 9:08,3/5/2015 9:09
528,CBS,Not Assigned,Not Assigned,DISABLE USER RIGHTS,3/4/2015 17:22,3/4/2015 17:25,Not Assigned,Not Assigned,3/4/2015 17:25
5855,CBS,Web Form,Not Assigned,USER RIGHTS FOR GABRIEL -CTS,8/21/2015 14:06,8/21/2015 15:54,Not Assigned,8/21/2015 15:53,8/21/2015 15:54
5441,IT Support,Web Form,Not Assigned,MISBEHAVE OF SHARING FOLDER.,8/10/2015 13:01,8/20/2015 11:27,Not Assigned,8/11/2015 13:05,8/20/2015 11:27
1769,System and Database Administration,Web Form,Not Assigned,EXTERNAL HARD DISC - IRINGA BRANCH,4/13/2015 14:19,4/16/2015 15:58,Not Assigned,4/16/2015 15:58,4/16/2015 15:58
4646,CBS,Web Form,Not Assigned,WORKFLOW & CTS,7/10/2015 10:35,7/10/2015 11:08,Not Assigned,7/10/2015 11:08,7/10/2015 11:08
7025,CBS,Web Form,Not Assigned,SYBRIN PROBLEM,10/6/2015 8:58,10/6/2015 17:42,Not Assigned,10/6/2015 9:34,10/6/2015 17:42
2109,CBS,Web Form,Legal Department,Batch Modification,4/21/2015 15:07,4/21/2015 15:39,Not Assigned,4/21/2015 15:38,4/21/2015 15:39
1175,IT Support,Web Form,Not Assigned,UNBLOCK-CREDITMWANZA USER DOMAIN,3/24/2015 17:08,3/25/2015 11:00,Not Assigned,3/25/2015 11:00,3/25/2015 11:00
6559,IT Support,Web Form,Not Assigned,UNLOCK AND RESET PC LOGIN RIGHTS- GLADNESS CHUWA,9/17/2015 13:29,9/17/2015 15:14,Not Assigned,Not Assigned,9/17/2015 15:14
6681,IT Support,Web Form,Not Assigned,COMPUTER UNABLE TO START,9/22/2015 14:34,9/30/2015 10:29,Not Assigned,Not Assigned,9/30/2015 10:29
1831,IT Support,Web Form,Not Assigned,STOP INSTPADM MESSAGES,4/14/2015 17:06,4/14/2015 17:10,Not Assigned,Not Assigned,4/14/2015 17:10
1894,Network,Web Form,Not Assigned,Network is slow,4/16/2015 9:08,5/6/2015 7:38,Not Assigned,5/6/2015 7:38,5/6/2015 7:38
5994,CBS,Web Form,Not Assigned,WORKFLOW AUTHORIXATION USER RIGHTS (ACCOUNT MAINTANANCE),8/27/2015 9:33,8/27/2015 9:49,Not Assigned,8/27/2015 9:49,8/27/2015 9:49
4041,CBS,Not Assigned,IT Department,Unlock of my User ID,6/18/2015 13:05,6/18/2015 13:06,Not Assigned,6/18/2015 13:06,6/18/2015 13:06
6378,IT Support,Web Form,Not Assigned,TAX BANK LINK,9/11/2015 11:04,9/11/2015 11:41,Not Assigned,Not Assigned,9/11/2015 11:41
6536,CBS,Web Form,Not Assigned,UNLOCK USERNAME/RE -SET PASSWORD SARAHT,9/17/2015 10:40,9/17/2015 16:45,Not Assigned,9/17/2015 10:53,9/17/2015 16:45
3333,CBS,Web Form,Not Assigned,enable chief cashier's rights- Gladness Chuwa,5/25/2015 19:40,5/26/2015 10:32,Not Assigned,5/26/2015 10:00,5/26/2015 10:32
5378,IT Support,Web Form,Not Assigned,EMAILS  & SHARING FOLDER PROBLEM.,8/7/2015 13:28,10/7/2015 16:24,Not Assigned,8/11/2015 14:20,10/7/2015 16:24
6670,IT Support,Web Form,Not Assigned,SYSTEM DOWN-SYBRIN,9/22/2015 12:01,10/5/2015 17:47,Not Assigned,9/22/2015 13:04,10/5/2015 17:47
613,Not Assigned,Web Form,Not Assigned,Unable to login into PC using AD credentials,3/6/2015 16:50,3/9/2015 12:28,Not Assigned,3/9/2015 10:46,3/9/2015 12:28
298,IT Support,Web Form,Not Assigned,Password Reset for Windows ID - swift2,2/25/2015 9:57,2/25/2015 12:03,Not Assigned,2/25/2015 12:20,2/25/2015 12:03
7208,CBS,Web Form,Not Assigned,UNABLE TO LOGIN IN CBS- GLADNESS RHOBIWANGWE,10/13/2015 10:02,10/13/2015 10:31,Not Assigned,10/13/2015 10:30,10/13/2015 10:31
7209,CBS,Web Form,"Planning, Development and Operation Department",REQUESTING SYBRIN USER RIGHTS(VIEWING RIGHTS)-TUMAIN MWAKAFWAGA,10/13/2015 10:10,10/13/2015 10:47,Not Assigned,10/13/2015 10:47,10/13/2015 10:47
7221,CBS,Web Form,Reconciliation Department,UNLOCK CASE,10/13/2015 12:51,10/13/2015 12:54,Not Assigned,10/13/2015 12:54,10/13/2015 12:54
7355,IT Support,Web Form,Not Assigned,ACCESS TO SELCOM MOBILE & BRIDGE,10/19/2015 19:41,10/20/2015 10:40,Not Assigned,Not Assigned,10/20/2015 10:40
7395,CBS,Web Form,Not Assigned,GL,10/20/2015 17:13,10/23/2015 10:33,Not Assigned,10/20/2015 18:04,10/23/2015 10:33
7327,CBS,Web Form,Not Assigned,USER RIGHTS,10/19/2015 11:40,10/20/2015 11:58,Not Assigned,10/19/2015 12:34,10/20/2015 11:58
947,IT Support,Not Assigned,Not Assigned,password reset,3/18/2015 15:47,3/19/2015 9:29,Not Assigned,Not Assigned,3/19/2015 9:29
5832,CBS,Web Form,Not Assigned,PLEASE UNBLOCK CBS,8/21/2015 9:12,8/21/2015 9:19,Not Assigned,8/21/2015 10:25,8/21/2015 9:19
6441,IT Support,Web Form,Not Assigned,User creation on Active Directory,9/14/2015 17:44,9/15/2015 13:40,Not Assigned,Not Assigned,9/15/2015 13:40
2426,CBS,Web Form,Not Assigned,CBS PASSWORD UNLOCKING,4/29/2015 16:18,4/29/2015 16:55,Not Assigned,4/29/2015 16:55,4/29/2015 16:55
6101,IT Support,Web Form,Not Assigned,printer error,8/31/2015 17:46,9/2/2015 16:21,Not Assigned,9/1/2015 17:47,9/2/2015 16:21
6754,CBS,Web Form,Not Assigned,SYBRIN USER RIGHTS LOCKED,9/25/2015 16:27,9/25/2015 16:44,Not Assigned,9/25/2015 16:43,9/25/2015 16:44
6404,CBS,Web Form,Not Assigned,RESET PASSWORD USER,9/14/2015 9:10,9/17/2015 17:36,Not Assigned,9/14/2015 9:21,9/17/2015 17:36
1680,IT Support,Web Form,Not Assigned,EMAIL PROBLEM,4/10/2015 8:53,4/10/2015 13:29,Not Assigned,4/10/2015 13:29,4/10/2015 13:29
6938,CBS,Web Form,Credit Monitoring & Recovery Department,GL OPENING,10/1/2015 17:00,10/5/2015 9:38,Not Assigned,10/2/2015 9:32,10/5/2015 9:38
5816,IT Support,Web Form,Not Assigned,ACARM Reports,8/20/2015 16:43,9/7/2015 14:04,Not Assigned,9/7/2015 14:04,9/7/2015 14:04
7709,CBS,Web Form,INTERNATIONAL BANKING DIVISION,Unlock Sybrin User ID - Geoffrey Kitundu,11/3/2015 18:44,11/3/2015 18:46,Not Assigned,11/3/2015 18:46,11/3/2015 18:46
7796,CBS,Web Form,Not Assigned,RESET WORKFLOW PASSWORD FOR JULIUSG,11/9/2015 10:17,11/9/2015 11:10,Not Assigned,11/9/2015 11:10,11/9/2015 11:10
7710,CBS,Not Assigned,Not Assigned,user geoffkit unlock,11/3/2015 18:45,11/3/2015 18:47,Not Assigned,11/3/2015 18:47,11/3/2015 18:47
